"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUN2023.CR1","35560","Biomet"
"LINE","SECONDS","NANOSECONDS","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_6_4_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_2_1_1_2_1","TA_1_3_1","TA_1_4_1","TA_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1"
"LN","SECONDS","NANOSECONDS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg"
"","","","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:"
431,1056611400,0,3832,"NAN",0.50603,0,0,11.1308,"NAN","NAN",-154.266,94.0273,24.3942,999.806,0,0,-241.787,25.4693,55.0341,25.2901,24.0614,23.8908,23.6945,86.3055,65.6229,88.7031,91.186,94.9829,99.2662,1.565,67,0,0,0,0
432,1056611460,0,3833,"NAN",0.506026,0,0,14.4262,"NAN","NAN",-159.727,98.9761,24.5392,999.603,0,0,-241.796,25.4778,55.2816,25.3413,24.0444,23.8737,23.686,85.913,65.1536,88.5665,91.1263,94.9317,99.2662,1.61,68.5,0,0,0,0
433,1056611520,0,3834,"NAN",0.506026,0,0,14.9894,"NAN","NAN",-164.846,100,24.7014,999.685,0,0,-241.787,25.5717,56.3822,25.3925,24.0614,23.8908,23.686,85.5802,65.3157,88.0887,91.0324,94.8976,99.2662,1.52,73.5,0,0,0,0
434,1056611580,0,3835,"NAN",0.506026,0,0,13.5267,"NAN","NAN",-170.648,97.4403,24.744,999.522,0,0,-241.787,25.6399,57.5853,25.4949,24.1041,23.942,23.7116,85.0853,65.0853,87.7133,90.8874,95.0171,99.2747,1.485,70.5,0,0,0,0
435,1056611640,0,3836,"NAN",0.506025,0,0,13.1399,"NAN","NAN",-163.993,97.6109,24.7782,999.646,0,0,-241.796,25.6655,58.0973,25.5631,24.1382,23.9078,23.6945,85.2645,65.3242,87.5597,90.8703,94.9829,99.2833,1.635,65.5,0,0,0,0
436,1056611700,0,3837,"NAN",0.50602,0,0,13.35,"NAN","NAN",-158.532,96.587,24.8123,999.769,0,0,-241.796,25.6826,58.0973,25.5973,24.1382,23.959,23.6945,85.1877,64.9403,87.5597,90.9642,94.9744,99.2662,1.745,67.5,0,0,0,0
437,1056611760,0,3838,"NAN",0.506016,0,0,15.1321,"NAN","NAN",-163.14,97.4403,24.8805,999.81,0,0,-241.787,25.7253,58.3362,25.6655,24.1809,23.959,23.7201,84.6928,64.7184,87.1672,91.1945,94.8976,99.2747,1.66,72.5,0,0,0,0
438,1056611820,0,3839,"NAN",0.506009,0,0,17.3512,"NAN","NAN",-165.017,96.9283,25.0853,999.729,0,0,-241.787,25.7679,58.5239,25.6997,24.2235,23.959,23.7116,84.6502,64.872,86.7577,91.1263,94.8464,99.2662,1.55,76.5,0,0,0,0
439,1056611880,0,3840,"NAN",0.506004,0,0,18.6708,"NAN","NAN",-176.28,95.2218,25.2218,999.648,0,0,-241.796,25.785,59.6331,25.7679,24.2491,24.0017,23.7543,84.488,64.7611,86.3652,90.8874,94.8549,99.2662,1.585,76,0,0,0,0
440,1056611940,0,3841,"NAN",0.506004,0,0,15.7286,"NAN","NAN",-176.28,94.1979,25.2474,999.729,0,0,-241.787,25.8362,60.8106,25.8362,24.2747,24.0273,23.7713,84.7014,64.7611,86.2969,90.6143,94.7355,99.2918,1.6,74,0,0,0,0
441,1056612000,0,3842,"NAN",0.506004,0,0,13.1982,"NAN","NAN",-176.962,96.4164,25.1195,999.689,0,0,-241.796,25.8191,60.1962,25.8703,24.3089,24.0273,23.7713,84.9232,64.9232,86.4846,90.3498,94.599,99.2747,1.57,70.5,0,0,0,0
442,1056612060,0,3843,"NAN",0.506003,0,0,12.8115,"NAN","NAN",-196.928,100.683,25.1195,999.689,0,0,-241.787,25.7764,59.0529,25.8703,24.4283,24.0614,23.7969,85.0512,64.9317,86.5188,90.1962,94.5307,99.3003,1.495,72,0,0,0,0
443,1056612120,0,3844,"NAN",0.506001,0,0,12.6517,"NAN","NAN",-234.13,101.024,25.0341,999.689,0,0,-241.796,25.7423,59.0017,25.8703,24.4881,24.07,23.7799,85.1877,65.0171,87.2355,89.9317,94.5307,99.2662,1.46,73.5,0,0,0,0
444,1056612180,0,3845,"NAN",0.505999,0,0,12.6685,"NAN","NAN",-206.826,98.6348,25.0512,999.362,0,0,-241.787,25.7338,59.0529,25.8362,24.5051,24.07,23.7884,85.2645,65.0427,87.2355,89.7355,94.4369,99.2577,1.64,69.5,0,0,0,0
445,1056612240,0,3846,"NAN",0.505996,0,0,12.929,"NAN","NAN",-199.659,100.171,25.0085,999.689,0,0,-241.787,25.6911,58.2167,25.785,24.5222,24.1382,23.8055,85.2816,64.8976,87.2525,89.5392,94.4198,99.2406,1.685,68.5,0,0,0,0
446,1056612300,0,3847,"NAN",0.505994,0,0,13.7696,"NAN","NAN",-202.901,99.6587,25.0427,999.608,0,0,-241.787,25.7423,57.4403,25.802,24.599,24.1553,23.814,85.3072,64.6331,87.5768,89.3089,94.3942,99.2747,1.71,69,0,0,0,0
447,1056612360,0,3848,"NAN",0.505993,0,0,16.0561,"NAN","NAN",-199.659,101.877,25.0597,999.69,0,0,-241.787,25.7082,58.2167,25.802,24.6416,24.1553,23.8311,85.4352,64.9488,87.8498,89.3089,94.4369,99.2491,1.62,70,0,0,0,0
448,1056612420,0,3849,"NAN",0.505992,0,0,18.4182,"NAN","NAN",-204.949,99.6587,25.1877,999.608,0,0,-241.787,25.7338,59.2491,25.785,24.6416,24.2235,23.814,85.4778,64.5222,88.0546,89.2918,94.4198,99.2577,1.565,69,0,0,0,0
449,1056612480,0,3850,"NAN",0.505991,0,0,18.8889,"NAN","NAN",-217.065,97.7816,25.2901,999.731,0,0,-241.787,25.7508,59.471,25.785,24.7355,24.2065,23.8566,84.7611,64.3003,87.7816,89.2833,94.4369,99.2491,1.71,69.5,0,0,0,0
450,1056612540,0,3851,"NAN",0.505988,0,0,19.5109,"NAN","NAN",-208.191,95.5631,25.4093,999.772,0,0,-241.787,25.81,60.3063,25.8703,24.7435,24.2315,23.8732,84.6921,64.2913,87.7816,89.3166,94.4616,99.291,1.695,69,0,0,0,0
451,1056612600,0,3852,"NAN",0.505984,0,0,20.0907,"NAN","NAN",-206.826,98.6348,25.4774,999.812,0,0,-241.787,25.7753,61.6536,25.9386,24.7856,24.2566,23.8897,86.2357,64.7856,88.3788,89.3159,94.4352,99.273,1.7,69,0,0,0,0
452,1056612660,0,3853,"NAN",0.379485,0,0,26.0084,"NAN","NAN",-219.795,27.645,25.7334,999.404,0,0,-241.787,25.7329,63.1983,26.041,24.8199,24.2653,23.8729,85.8777,64.1203,87.9863,89.4442,94.427,99.2563,1.875,71,0,0,0,0
453,1056612720,0,3854,"NAN",0.505977,0,0,29.6061,"NAN","NAN",-223.038,57.3379,26.1341,999.55,0,0,-241.796,25.7831,66.2172,26.1433,24.8787,24.2815,23.9146,85.3474,64.2388,87.4915,89.5026,94.511,99.2634,1.89,66,0,0,0,0
454,1056612780,0,3855,"NAN",0.379482,0,0,22.1836,"NAN","NAN",-222.184,24.9147,26.0315,999.756,0,0,-241.787,25.7828,68.9639,26.314,24.8869,24.2982,23.8972,86.567,64.2555,87.7133,89.4424,94.4507,99.2799,1.475,64.5,0,0,0,0
455,1056612840,0,3856,"NAN",0.505976,0,0,20.6789,"NAN","NAN",-203.754,60.2389,25.9717,999.431,0,0,-241.787,25.6971,69.5349,26.4164,24.9377,24.2807,23.9139,87.5221,64.8695,86.6553,89.2968,94.4417,99.2623,1.13,65,0,0,0,0
456,1056612900,0,3857,"NAN",0.379482,0,0,18.2411,"NAN","NAN",-203.413,60.5802,25.7837,999.679,0,0,-241.787,25.6623,68.8002,26.4846,24.9712,24.3143,23.9559,89.0315,65.0822,86.1775,88.9035,94.5176,99.2955,1.285,62.5,0,0,0,0
457,1056612960,0,3858,"NAN",0.379479,0,0,16.8372,"NAN","NAN",-203.754,24.0614,25.7324,999.844,0,0,-241.787,25.6194,67.7759,26.5529,25.0307,24.3055,23.9301,87.6063,64.4079,85.529,88.8093,94.466,99.2696,1.54,60.5,0,0,0,0
