"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUL2023.CR1","22247","meteo"
"TIMESTAMP","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_8_19_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_1_2_1","TA_1_3_1","TA_2_1_1_4_1","TA_2_1_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1","H2O_1_2_1","H2O_99_99_1_3_1","H2O_1_4_1","H2O_1_5_1","H2O_1_6_1","H2O_1_7_1","CO2_1_2_1","CO2_1_3_1","CO2_1_4_1","CO2_1_5_1","CO2_1_6_1","CO2_1_7_1"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg","","","","","","","","","","","",""
"","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:"
"2023-08-13 03:00:00",606,-1.961633,1.079551,-45.63919,-2.370222,0,0,-46.31016,1.379408,1.726393,23.48435,997.7387,0,49.86557,25.01553,25.48689,25.69508,25.42941,23.88137,24.08786,24.02017,89.66236,87.61999,89.48684,93.61999,93.51873,99.2383,2.192667,310.7199,0.66792,0.62928,0,0,-5.097597,-6.306614,-6.347575,-6.499385,-6.620614,-6.679044,384.894,391.2217,393.7269,438.1501,439.2354,446.5119
"2023-08-13 03:30:00",607,-1.540506,1.227257,-45.75044,-2.672514,0,0,-45.84569,1.103527,1.646757,23.49431,997.623,0,49.81024,25.12647,25.72269,25.87798,25.52901,23.79891,24.05119,23.96899,88.89959,87.05489,89.2281,94.26137,93.74259,99.24259,2.4165,306.4631,0.9501299,0.74934,0,0,-6.347031,-6.379249,-6.45297,-6.451331,-6.562184,-6.561091,375.959,388.8191,391.3106,412.6758,421.1126,415.4744
"2023-08-13 04:00:00",608,-1.781853,0.7548941,-45.67554,-2.98978,0,0,-45.22252,1.311149,1.680887,23.41837,997.5372,0,49.75491,25.07385,25.59527,25.79806,25.52218,23.81114,24.00596,23.96501,89.43685,87.4687,89.26222,94.00568,94.19083,99.24316,2.094834,298.8405,0.98118,0.60237,0,0,-5.335154,-4.992764,-5.502253,-6.032491,-6.542525,-6.580751,371.2833,382.8942,418.4846,417.215,436.5051,440.0341
"2023-08-13 04:30:00",609,-1.628258,0.7253826,-44.61401,-2.592179,0,0,-44.37547,1.478953,1.715017,23.21928,997.5876,0,49.7016,24.78162,25.32081,25.51478,25.23492,23.56598,23.80801,23.7335,90.59527,88.77502,90.48235,95.12769,94.37656,99.24715,1.990667,298.9671,0.87906,0.51612,0,0,-5.002048,-5.522457,-6.333925,-6.646825,-6.82157,-6.740751,375.6792,385.843,398.6963,447.9181,468.4709,457.9454
"2023-08-13 05:00:00",610,-1.435199,0.8350576,-44.09475,-2.248163,0,0,-44.11684,1.131968,1.70364,23.23435,997.8436,0,49.65029,24.64927,25.24573,25.49317,25.22183,23.531,23.68117,23.63196,91.14874,88.94936,90.74572,95.54322,95.06796,99.25738,2.0065,288.352,0.71967,0.63618,0,0,-6.332287,-6.311536,-6.393447,-6.686689,-6.71727,-6.509215,375.9522,385.9454,390.7235,450.0683,437.8293,416.4983
"2023-08-13 05:30:00",611,-1.479074,0.7043068,-42.63455,-2.167849,0,0,-42.65009,1.405006,1.692264,23.15131,998.0397,0,49.59798,24.49843,25.05745,25.29294,25.12513,23.55261,23.63907,23.60921,92.41211,89.99743,91.34242,95.43884,95.20562,99.25625,1.764,280.4524,0.54027,0.52164,0,0,-5.345529,-5.257064,-5.383208,-5.636041,-5.460751,-5.44273,379.8498,384.3686,391.6314,442.4096,455.7338,452.1843
"2023-08-13 06:00:00",612,-0.2369994,1.075427,-41.05131,-1.651672,1.265643,0.1564278,-40.71207,2.192832,2.269624,23.19312,998.1184,0,49.54332,24.39823,25.10039,25.30403,25.06825,23.55375,23.52872,23.46359,92.31455,90.07309,91.58702,95.54549,95.36318,99.25056,1.377667,278.662,0.2484,0.27807,0,0,-5.172969,-5.525733,-5.248328,-5.46785,-5.669898,-5.644778,376.7986,381.6246,386.1024,450.0887,448.2867,451.0512
"2023-08-13 06:30:00",613,21.83425,5.094472,-42.1248,-1.510181,41.73777,3.740045,-23.87484,18.54664,14.12685,23.42975,998.4139,0,49.61213,24.55908,25.39817,25.57935,25.21331,23.55915,23.46501,23.31001,90.57678,88.67604,91.00795,95.45619,95.98691,99.25795,1.315167,344.624,0.15663,0.42987,0,0,-5.275085,-5.364642,-5.168055,-5.551945,-5.690648,-5.99099,371.7406,379.7542,393.5972,407.1331,465.8839,478.3549
"2023-08-13 07:00:00",614,89.26121,14.48598,-49.02011,-4.400448,180.6308,15.30143,30.15556,73.85639,34.3941,24.3438,998.7822,0,51.00476,25.75945,25.65798,26.03738,25.93946,23.94524,23.68216,23.45775,89.27225,86.57487,87.9314,94.98669,96.33907,99.26597,1.8025,20.56704,0.72795,0.73485,0,0,-5.154949,-5.255427,-5.122731,-5.04628,-5.127645,-4.903646,366.9078,376.4778,391.8771,404.273,439.413,432.5227
"2023-08-13 07:30:00",615,204.664,26.7891,-56.34129,-6.403146,409.6648,23.07614,127.9367,181.3111,53.70755,25.98354,999.1437,0,52.65569,26.98697,25.50524,26.23406,26.52883,24.97913,24.2142,23.86358,90.91466,86.60768,86.33404,91.10056,95.56806,99.26564,1.125833,350.8696,0.12489,0.41745,0.00276,328.2069,-4.540494,-4.653537,-4.43094,-4.30114,-4.459657,-4.633096,371.0357,377.0766,373.2551,392.4461,459.8534,485.4371
"2023-08-13 08:00:00",616,317.7206,37.30759,-62.79018,-8.088483,632.6722,27.26524,225.7113,299.3598,70.99767,27.54646,999.6069,0,53.40248,28.40602,25.99962,26.79882,27.14414,26.02493,25.21578,24.58774,90.64645,85.78362,85.11167,87.0727,92.42254,99.25817,0.969,293.117,0.1035,0.5388899,0.008970001,341.453,-3.780876,-3.844718,-3.444022,-3.357678,-3.122393,-3.513766,386.9135,388.7279,383.9306,389.7555,400.5498,490.1674
"2023-08-13 08:30:00",617,436.1102,49.69928,-68.83826,-9.952915,866.2383,34.16692,327.5255,428.7769,85.52536,28.90782,999.9916,0,54.32387,29.93553,26.82162,27.57034,27.89709,27.00923,26.39495,25.64766,88.35207,83.67897,82.99998,83.88391,87.6611,98.81791,1.133834,314.7646,0.30636,0.66447,0.02553,335.6478,-2.884641,-3.310045,-2.6064,-3.640457,-3.596282,-3.779064,386.5735,387.6558,384.697,387.171,386.012,442.0696
"2023-08-13 09:00:00",618,550.9299,58.75141,-75.26975,-12.69344,1086.805,40.23149,429.6022,556.5731,110.6728,30.16894,1000.071,0,56.64347,31.91944,28.16617,29.05124,29.34868,28.41629,27.66509,27.00911,83.06618,78.04002,77.69056,79.21215,82.67879,94.22614,1.077833,10.86203,0.5685599,0.76797,0.01587,11.99109,-2.336719,-2.209013,-2.915149,-2.590453,-2.572443,-2.581157,387.204,385.5188,382.0738,383.7995,379.1678,440.804
"2023-08-13 09:30:00",619,654.2356,66.47692,-77.82447,-13.75927,1274.949,44.95895,523.6935,668.35,131.583,31.36527,1000.224,0,57.39888,33.43561,29.63812,30.35599,30.65917,30.22439,28.89156,28.24219,75.85715,71.72132,71.44413,71.29651,76.54177,87.30518,1.027333,41.87374,0.53682,0.6872399,0.03933,30.72815,-1.062403,-0.7949747,-0.9455379,-0.3775613,-0.5390515,-0.6039771,370.6903,367.6579,366.3527,369.3605,368.6231,419.5612
"2023-08-13 10:00:00",620,759.9854,75.40063,-78.3474,-13.28058,1467.08,49.24317,619.5179,773.4928,170.3254,31.96773,1000.301,0,57.3858,34.07,30.53627,30.82498,31.14454,32.80095,29.95121,28.8936,69.62473,66.89687,66.7332,60.37538,69.83846,82.5292,2.133833,78.80402,1.50006,1.46418,0.20838,70.5544,-0.394463,-0.4719362,-0.184956,0.1440378,0.5314053,-0.3071628,363.5477,364.2161,361.8771,362.9886,361.5356,409.9639
"2023-08-13 10:30:00",621,856.2057,83.30935,-78.48702,-13.00858,1640,53.09068,707.4178,857.5715,174.6692,33.05886,1000.247,0,57.36065,34.7881,31.18955,31.61234,31.91785,33.42797,30.66873,29.70039,66.63969,63.67645,63.56835,57.97784,67.37675,78.70808,2.2665,70.60773,1.83678,1.71672,0.24702,60.73931,0.486665,-0.02454944,0.4380972,0.2918887,-0.5281089,-0.8139596,362.2789,361.0901,359.42,360.7374,361.9356,405.8366
"2023-08-13 11:00:00",622,915.136,90.4045,-77.03674,-10.38323,1739.857,56.35768,758.078,929.3945,172.2581,33.30799,999.892,0,56.33052,34.68671,31.82926,31.92672,32.21482,33.15956,31.40363,30.41911,60.50145,58.59947,58.60354,54.73158,60.55544,70.79672,3.309333,93.93031,2.54886,2.14866,0.7831498,98.71195,0.5711802,0.5139037,0.2460424,0.6317684,0.7043468,0.4992112,355.4608,355.7819,353.5048,354.0318,362.142,390.4243
"2023-08-13 11:30:00",623,982.5624,97.67615,-78.19656,-10.42909,1856.797,60.91957,817.1188,1016.448,194.7267,34.23145,999.5477,0,54.97194,35.2735,32.24566,32.34255,32.57552,33.76183,31.93708,31.03295,57.3914,55.71526,55.71431,51.44577,56.38043,65.11659,3.3825,89.02411,2.64891,2.35911,0.5043901,73.04167,0.6727064,0.5052055,0.4413605,0.793259,-0.6366928,-1.024071,355.3907,354.9802,353.8132,354.2843,364.4877,392.6342
"2023-08-13 12:00:00",624,999.6119,99.27023,-78.73806,-11.39985,1878.479,64.27398,833.0035,1032.734,234.7818,35.03242,999.1027,0,55.35824,36.15362,32.72786,32.84834,33.03926,34.21025,32.39086,31.36424,56.21752,54.55612,54.43988,49.91573,54.528,63.82841,2.291,94.17856,1.9872,1.8078,0.5154299,89.12759,0.1794957,0.1047508,0.6126938,0.5352176,0.3786344,-0.0005469799,355.9162,355.6227,354.4703,356.3859,363.7855,408.1559
"2023-08-13 12:30:00",625,1044.636,103.3476,-80.45202,-11.79742,1968.129,69.02278,872.6342,1103.177,237.7605,35.61848,998.4754,0,56.59157,36.7745,32.89022,33.18234,33.45473,34.85491,32.81066,31.74051,55.48249,53.57378,53.57079,48.48559,54.1512,64.6987,2.719,77.49268,2.17833,2.05137,0.4209,77.44035,-0.2045957,-0.271706,-0.9853346,-1.03935,-1.108103,-1.397799,356.8848,355.6571,353.8087,355.6844,361.4885,403.2049
"2023-08-13 13:00:00",626,898.4481,89.23665,-76.01543,-11.54995,1680.853,57.33037,744.7459,955.8897,245.0218,35.19193,997.9501,0,55.83608,36.58351,32.95244,33.26218,33.54575,35.04419,33.13289,32.24089,54.65614,52.64851,52.51774,47.44572,51.41864,59.5563,2.762333,74.25716,2.3391,2.10519,0.60375,59.49913,-0.3098975,0.1554918,-0.4315615,-1.116276,-1.235765,-1.48238,354.6341,354.5388,352.8746,353.611,355.5139,399.3323
"2023-08-13 13:30:00",627,833.7606,84.01929,-74.17606,-8.974566,1549.959,52.58603,684.5399,878.9269,223.1999,34.97701,997.233,0,55.76566,35.93329,33.34676,33.36125,33.59279,34.53061,32.98244,31.54226,52.54083,51.44648,51.56172,48.12395,52.51868,64.85912,2.829334,91.35446,2.08242,1.81401,0.46851,86.15263,-0.7207228,-0.5292195,-0.6350667,-1.375438,-1.466542,-1.649868,353.5086,353.1337,351.3948,352.1654,353.4473,388.0721
"2023-08-13 14:00:00",628,918.9786,94.25537,-77.32752,-9.60132,1705.699,57.65895,756.9971,992.7343,237.2399,35.6218,996.6982,0,56.09864,36.55312,33.62357,33.62386,33.90316,35.0757,33.57782,32.30415,51.71601,50.65234,50.52913,46.30164,49.47501,59.16279,3.128667,86.42004,2.5461,2.24733,0.8231699,75.42684,-0.4173781,-0.4282859,-0.156039,-0.482305,-1.270138,-1.50037,354.9141,354.0405,352.9427,352.868,352.2677,394.6598
"2023-08-13 14:30:00",629,728.3506,74.20325,-80.0809,-11.12563,1352.083,48.96204,585.1921,783.8701,219.4625,35.07365,996.2369,0,55.85268,36.74974,33.93013,33.88182,34.08621,35.47401,33.59254,32.29077,50.02568,49.16466,49.19303,44.56057,49.02371,59.33245,2.620333,84.60565,2.1321,1.94649,0.4485,85.03621,-0.2995244,-0.6743534,-4.23193E-07,-0.1233036,-0.3426362,-1.033353,355.1457,354.7572,353.8018,353.6179,357.8124,408.4978
"2023-08-13 15:00:00",630,727.1658,76.57349,-79.79919,-9.73027,1342.625,50.15412,580.5234,759.0663,179.5857,34.93198,995.8045,0,56.13033,36.36417,33.74133,33.90755,34.09014,35.45536,33.21222,32.07984,51.14156,49.91571,50.00059,45.18845,49.91828,58.80878,2.588,74.00655,1.92372,1.8078,0.3015299,53.44921,0.1080275,0.09274597,-0.01964175,0.09002416,-0.2727892,-1.117375,354.7363,354.5932,353.1068,354.5861,354.0953,397.6339
"2023-08-13 15:30:00",631,642.9518,69.57273,-77.58285,-10.07764,1186.91,46.58587,505.8738,698.2197,190.0117,34.72358,995.593,0,56.13184,36.48309,33.57524,34.07051,34.27124,35.84727,33.3752,32.3068,51.81528,49.64185,49.70663,44.46697,49.47988,57.75935,2.506666,61.54871,2.12727,1.95684,0.19596,48.5092,0.2897097,0.513944,0.6186969,0.209506,0.5319541,0.324631,354.3273,353.8155,353.0451,353.6455,352.3902,415.9842
"2023-08-13 16:00:00",632,526.8015,59.03756,-80.16414,-9.290307,977.1619,41.17088,396.8901,581.9698,165.6523,34.11102,995.1195,0,56.11776,36.14288,34.50933,34.02858,34.17364,35.55977,33.1705,32.15614,49.70396,50.09435,50.20378,45.0919,50.21681,59.11415,2.138666,96.54185,1.65255,1.57872,0.43953,84.48999,0.5913716,0.156574,0.498085,-0.1467593,-0.1391187,-0.4746379,353.5659,352.8023,351.896,353.2265,350.1649,412.7131
"2023-08-13 16:30:00",633,385.755,45.55665,-79.16833,-9.50815,717.7561,33.39952,270.5382,437.1517,127.7592,33.46258,994.978,0,56.12782,35.79232,34.64867,33.96676,34.13794,35.55874,32.92684,31.83493,49.27556,50.15437,50.30306,44.98121,51.17496,60.5683,2.071833,93.00576,1.46832,1.39932,0.27117,88.05656,0.8150616,0.8188601,0.7779537,0.8919442,1.05177,0.3442224,353.1918,353.0473,351.6702,353.769,350.6927,415.4456
"2023-08-13 17:00:00",634,245.4538,32.23592,-75.82464,-7.498041,458.6625,25.41495,144.8913,292.3643,89.9567,32.64222,994.9467,0,56.12933,34.74828,34.34802,33.73061,33.87607,34.7779,32.39494,31.31158,50.0315,50.91314,51.0655,47.01778,53.60152,62.84352,1.966833,104.8744,1.39104,1.23717,0.22287,99.38008,0.8368244,0.9884771,0.6753498,1.265053,1.23505,0.5831573,353.7335,353.0379,352.4787,353.2833,352.6287,412.6765
"2023-08-13 17:30:00",635,58.59303,7.895791,-67.44438,-5.258634,119.5763,7.245334,-11.48851,70.3679,40.59933,31.37632,995.2366,0,53.54797,33.28493,33.38454,33.33937,33.34996,32.85179,31.65162,30.92255,52.1145,51.59026,51.81545,50.85921,55.21693,62.34464,1.830667,131.2016,1.27305,1.03638,0.07797001,136.3849,0.9443126,0.950886,0.7353944,0.5990067,0.4402665,-0.07965679,354.2598,354.0224,353.661,355.1206,354.134,413.4257
"2023-08-13 18:00:00",636,27.56895,5.096806,-63.11094,-4.204035,55.76609,3.566178,-36.43475,35.86642,25.70796,30.87075,995.6707,0,52.93533,32.59689,32.83644,33.09361,33.01523,32.157,31.00301,30.30766,53.63519,52.47749,52.83281,52.70058,57.06763,63.78469,2.14,139.8973,1.38345,1.05501,0.03381,173.4589,-0.06765675,-0.002726293,-0.3491776,0.1364005,-0.2995365,-0.7540135,353.3857,353.4612,353.4676,355.4807,354.7101,405.4432
"2023-08-13 18:30:00",637,-0.5396392,1.281642,-52.14104,-3.122585,4.063989,0.412078,-50.83973,4.33404,3.813962,30.38141,996.2296,0,51.34739,31.85624,32.16262,32.58723,32.44876,31.57062,30.17573,29.6167,55.67213,53.63493,54.47276,54.42474,59.69875,66.69678,2.509333,156.6763,1.78641,1.41036,0.12903,175.4,-0.7311076,-0.6018216,0.478005,0.2799366,0.2853985,-0.5309655,353.851,354.4661,354.757,358.0198,357.5366,455.6333
"2023-08-13 19:00:00",638,-2.645631,0.1306853,-41.87804,-3.072935,0,0,-41.58142,2.657456,2.424396,29.85331,996.7311,0,51.18995,31.11756,31.11209,31.63136,31.57678,30.84975,29.63955,28.98584,61.72544,59.07367,59.49403,58.90627,62.96606,71.40199,3.033833,182.9962,2.1528,1.68843,0.27186,178.3668,-0.4261921,-0.5025917,-1.199999,-1.338063,-1.5618,-2.212824,354.3519,355.0682,355.914,360.9822,379.045,467.3874
"2023-08-13 19:30:00",639,-3.02735,0.3752213,-50.8508,-1.976017,0,0,-52.27736,3.166298,2.552366,28.33651,996.9813,0,51.05666,29.46594,29.4426,29.967,29.95223,29.32436,28.85425,28.45292,73.2502,70.50057,70.80603,69.71411,69.12205,75.54561,3.155167,193.7235,2.25009,1.69395,0.2414999,183.8006,-0.6799453,-0.7907306,-0.6532198,-1.255673,-1.240387,-2.809828,360.5184,361.14,361.9112,365.8396,368.8134,435.0548
"2023-08-13 20:00:00",640,-2.729005,0.598673,-47.89147,-1.482969,0,0,-49.73618,2.163181,1.944321,27.33602,997.2665,0,50.92487,28.39962,28.60499,29.03564,28.98316,28.21299,28.09503,27.76103,78.00574,75.61287,76.41239,75.79255,75.54126,83.31318,1.8635,265.7674,0.99705,0.90252,0.00345,282.1464,-1.303685,-1.338063,-1.585908,-2.084775,-2.099176,-2.289273,361.8282,363.1515,370.7613,373.9836,385.8214,428.4375
"2023-08-13 20:30:00",641,-2.22462,0.8938639,-47.0467,-1.116148,0,0,-49.04904,1.353236,1.708605,26.86093,997.5941,0,50.80818,27.92354,28.26036,28.66122,28.65517,27.6949,27.70371,27.47116,80.1069,77.61251,78.34145,78.55211,78.27747,86.39635,2.155667,267.0522,1.09848,0.95979,0.00414,282.2661,-2.064425,-2.348305,-2.453682,-2.451504,-2.950966,-3.015935,367.106,368.2534,369.2776,374.4498,391.542,440.2956
"2023-08-13 21:00:00",642,-2.378377,0.6114153,-46.10331,-0.9403792,0,0,-48.15272,1.475592,1.75422,26.6829,998.1442,0,50.70909,27.57767,27.7993,28.23146,28.19969,27.37937,27.39188,27.19257,83.76015,81.05888,81.6711,81.50211,80.78848,89.08222,2.5275,241.4862,1.55802,1.14333,0.04623,239.7631,-2.779588,-2.723951,-2.615338,-2.692862,-2.900304,-3.161786,365.2183,367.1639,369.4162,374.6433,388.0108,416.2196
"2023-08-13 21:30:00",643,-2.395907,0.5186443,-45.45926,-0.8448042,0,0,-47.52901,1.27374,1.700215,26.56601,998.3375,0,50.60597,27.27524,27.4306,27.88125,27.85339,27.13747,27.08488,26.92822,86.79259,83.9369,84.49218,83.98581,83.87805,92.82295,2.923167,220.3115,1.99893,1.518,0.20148,220.7657,-2.826611,-2.870282,-2.955441,-3.275332,-3.120845,-3.472944,363.944,366.7963,371.0269,385.6568,403.8281,427.6356
"2023-08-13 22:00:00",644,-2.343263,0.5059971,-42.1717,-0.5848678,0,0,-44.4361,1.478464,1.711605,26.22651,998.7555,0,50.52449,26.81564,26.90529,27.34797,27.40359,26.78786,26.78985,26.65452,89.72537,86.76389,87.18409,86.47332,86.81394,95.92043,2.695,206.7099,2.00031,1.62012,0.2794499,203.54,-3.427634,-3.308631,-3.746979,-3.61815,-3.843056,-3.865983,365.7454,368.2361,371.2658,391.3408,434.814,424.7628
"2023-08-13 22:30:00",645,-1.913223,0.5059965,-34.73511,-0.1108567,0,0,-37.04347,1.379017,1.697472,26.01,999.1044,0,50.43546,26.35787,26.4451,26.92933,26.98849,26.44454,26.63191,26.51761,91.11419,88.0158,88.3896,87.65072,87.92567,97.41702,2.479667,208.4228,1.76571,1.50489,0.34431,204.007,-3.584851,-3.696212,-4.108358,-4.009552,-4.071784,-4.592015,369.2801,369.7373,369.9352,402.8795,439.3312,416.6086
"2023-08-13 23:00:00",646,-2.154581,0.5355154,-37.92063,-0.2140701,0,0,-40.39666,1.643492,1.757229,25.60209,999.2608,0,50.36353,25.97082,26.09797,26.55206,26.58988,26.11617,26.41046,26.30184,92.44304,89.31017,89.69176,88.85693,88.39601,97.57568,2.092167,219.6288,1.23234,1.07847,0.05382,210.0514,-4.145478,-3.920572,-3.686386,-4.143841,-4.046126,-4.188057,366.7144,369.4575,375.5646,404.8652,412.5349,406.9601
"2023-08-13 23:30:00",647,-2.058079,0.6240767,-37.79835,-0.1108595,0,0,-40.36964,1.325086,1.652095,25.17129,999.4023,0,50.28406,25.57699,25.7628,26.23511,26.25416,25.65588,25.96071,25.89246,93.7728,90.6375,91.03651,90.74415,90.41344,98.82435,2.272667,230.8661,1.31721,1.10676,0.05106,200.3351,-4.060319,-4.006366,-3.880376,-4.065566,-4.229496,-4.249913,367.6151,376.1601,390.1105,393.3614,394.1086,395.765
"2023-08-14 00:00:00",648,-1.829866,0.5060016,-34.25581,-0.01911315,0,0,-36.57257,1.356497,1.686378,25.05139,999.3156,0,50.2232,25.38476,25.4838,25.96099,26.03695,25.43346,25.81026,25.74457,94.55235,91.34111,91.63167,91.38036,90.52125,99.04527,2.4195,221.4912,1.52421,1.23027,0.05865,213.7251,-4.030546,-4.197204,-4.188088,-4.379838,-4.358026,-4.65184,370.379,373.3842,375.7896,384.2346,393.1425,402.8084
"2023-08-14 00:30:00",649,-2.338859,0.619842,-42.90521,-0.1146789,0,0,-45.74923,1.481639,1.71199,24.67712,999.0225,0,50.14624,25.06594,25.23651,25.68185,25.76286,25.15944,25.58346,25.51947,94.33778,91.18823,91.68896,91.77492,90.94282,99.20729,2.450667,221.9514,1.52697,1.17921,0.069,220.8424,-4.557839,-4.510348,-5.138898,-5.024812,-5.07341,-4.923229,371.1497,374.9586,381.983,387.0961,389.4167,390.3106
"2023-08-14 01:00:00",650,-2.426638,0.7421292,-45.5989,-0.1452614,0,0,-48.6224,1.325291,1.692168,24.32826,998.6428,0,50.09142,24.77328,24.96078,25.36036,25.44525,24.83479,25.26736,25.2082,94.03251,90.84327,91.31199,91.61257,90.80518,99.16533,2.540001,222.2697,1.56975,1.23372,0.09728999,220.9494,-4.970756,-4.525199,-4.928685,-4.654035,-4.817361,-4.678176,371.4242,373.5679,379.3758,384.7479,390.9876,382.6066
"2023-08-14 01:30:00",651,-2.457432,0.5481802,-46.19068,-0.2599486,0,0,-48.93634,1.407837,1.706468,24.06319,998.4182,0,50.022,24.50382,24.66604,25.08185,25.11886,24.54033,24.99966,24.95017,94.81848,91.57335,91.90076,92.36288,91.66834,99.20667,2.8005,218.5455,1.68429,1.30755,0.08211,229.3599,-4.956592,-4.828866,-4.793414,-5.057186,-4.969823,-4.983479,371.2199,373.5825,376.3339,387.7472,388.5323,395.3447
"2023-08-14 02:00:00",652,-2.361099,0.6831787,-43.49696,0.007646787,0,0,-46.54889,1.436291,1.70364,23.79238,998.0115,0,49.96366,24.15339,24.32451,24.76307,24.80432,24.2699,24.7079,24.66381,96.44624,93.13792,93.20078,93.17461,91.81541,99.21841,2.769333,210.3745,1.70844,1.35723,0.21873,212.8194,-5.058293,-5.216656,-5.051741,-5.103618,-5.145665,-5.100887,373.7269,376.2867,378.8123,381.7611,384.1297,381.2287
"2023-08-14 02:30:00",653,-2.255832,0.5946339,-41.16927,0.1261667,0,0,-44.14591,1.305461,1.680887,23.64676,997.6063,0,49.90833,23.91044,24.07821,24.50853,24.56541,24.05233,24.47582,24.4397,97.3612,93.82906,93.85152,93.64817,92.31029,99.21729,2.689833,212.7375,1.61667,1.29513,0.14007,207.9673,-4.982935,-5.144573,-5.239044,-5.273447,-5.389215,-5.369556,375.331,376.6485,377.4129,379.3583,380.6758,393.8976
"2023-08-14 03:00:00",654,-2.348037,0.5946444,-43.38819,0.2332209,0,0,-46.56409,1.356655,1.663822,23.4653,997.6661,0,49.84344,23.70429,23.8666,24.31854,24.31911,23.8248,24.31342,24.29209,98.35721,94.79977,94.95732,94.53639,93.00141,99.22439,2.500334,224.5582,1.67187,1.29375,0.10557,203.1404,-5.344437,-5.269624,-5.463481,-5.418703,-5.258157,-5.561229,376.8737,379.5563,378.6485,382.2594,387.1809,389.2355
"2023-08-14 03:30:00",655,-2.045201,0.5693389,-38.09885,0.3746817,0,0,-41.08807,1.299772,1.660978,23.39135,997.674,0,49.79113,23.56536,23.72326,24.17207,24.20819,23.70989,24.13139,24.11916,99.03696,95.35238,95.54891,95.15357,93.73435,99.22496,2.244333,219.2303,1.17369,0.96531,0.07176001,214.8808,-5.247235,-5.275631,-5.458566,-5.462935,-5.346622,-5.785119,377.7406,380.7236,385.843,389.9112,388.7099,399.3037
"2023-08-14 04:00:00",656,-2.27781,0.7549015,-44.19583,0.3976215,0,0,-47.62616,1.331058,1.695108,23.24658,997.4131,0,49.74586,23.45662,23.62087,24.08247,24.15301,23.6294,24.05091,24.01137,99.20932,95.50227,95.64959,95.35095,94.05489,99.23491,2.365334,215.8009,1.35102,1.18128,0.09177,206.6033,-5.447099,-5.597816,-5.579249,-5.468396,-5.734335,-5.791126,379.1672,381.5631,383.9181,394.1843,393.0717,392.0068
"2023-08-14 04:30:00",657,-2.321699,0.7211629,-45.17577,0.2790997,0,0,-48.49774,1.316837,1.697952,23.09897,997.4626,0,49.70009,23.35592,23.54209,23.96786,24.01933,23.47724,23.92661,23.86205,99.21899,95.50198,95.72752,95.39077,94.06398,99.22838,2.301,219.38,1.28271,1.10952,0.04899,205.3858,-5.491331,-5.438362,-5.441092,-5.533925,-5.705938,-5.746894,378.0273,382.3208,380.1843,385.4198,398.4846,400.7304
"2023-08-14 05:00:00",658,-2.220755,0.6621202,-45.34797,0.107052,0,0,-48.3379,1.245734,1.683731,22.96814,997.7559,0,49.64777,23.25976,23.44738,23.8521,23.87827,23.33532,23.71842,23.64675,99.35949,95.75767,96.05573,95.81142,94.69794,99.24117,2.383167,222.1771,1.33032,1.07571,0.04347,207.7234,-5.604915,-5.557952,-5.579249,-5.682457,-5.683003,-5.610921,378.4505,383.1058,388.5461,396.4505,399.1194,391.5905
"2023-08-14 05:30:00",659,-1.334216,0.5356039,-26.41758,0.363215,0,0,-28.65061,1.160409,1.695108,23.04152,997.8129,0,49.58691,23.23932,23.37997,23.77872,23.83162,23.29123,23.67121,23.6513,99.37513,95.97098,96.18429,96.00511,94.90784,99.23804,2.777334,201.4363,1.60908,1.35102,0.1449,189.554,-5.610375,-5.614198,-5.775836,-5.729966,-5.771467,-6.069078,378.6143,380.9352,380.8055,387.5768,391.2969,402.1979
"2023-08-14 06:00:00",660,-1.005055,0.5566916,-15.63412,0.3593922,0.7394766,0.0142207,-17.55525,1.214448,1.740614,23.28726,998.0766,0,49.517,23.47115,23.54778,23.95676,23.99658,23.49971,23.76478,23.71586,98.35238,94.70534,94.7389,94.94424,94.78156,99.24174,3.626832,195.1662,2.4633,1.93752,0.33603,179.159,-5.726689,-5.726689,-5.780751,-5.567782,-5.698293,-5.568874,379.5153,379.2423,388.2867,389.3038,392.6621,401.1945
